scenario_id,detector,view,block,sigma,direction,status,fa_raw_100,fa_conf_100,t_fault,t_clean,alarm_advance,latency,latency_raw,penalized_delay,pre_onset_fpr,had_pre_onset_alarm,operational_success,conditional_success
A_add_T48_ramp15_1_neg_u11,t2_xsw,comparison,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_ramp15_1_neg_u11,t2_regime,native,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_ramp15_1_neg_u11,t2_regime,comparison,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_ramp15_1_neg_u11,spe_xs,native,A,1.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_ramp15_1_neg_u11,spe_xs,comparison,A,1.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_1_neg_u11,spe_xsw,native,A,1.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_ramp15_1_neg_u11,spe_xsw,comparison,A,1.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_1_neg_u11,spe_regime,native,A,1.0,-1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_ramp15_1_neg_u11,spe_regime,comparison,A,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_xs,native,A,2.0,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_xs,comparison,A,2.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_xsw,native,A,2.0,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_xsw,comparison,A,2.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_regime,native,A,2.0,1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,cusum_regime,comparison,A,2.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,t2_xs,native,A,2.0,1,clean_detected,,,41,,19,14,3,14,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,t2_xs,comparison,A,2.0,1,clean_detected,,,45,,15,18,3,18,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,t2_xsw,native,A,2.0,1,clean_detected,,,47,,13,20,3,20,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,t2_xsw,comparison,A,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_ramp15_2_pos_u11,t2_regime,native,A,2.0,1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,t2_regime,comparison,A,2.0,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_xs,native,A,2.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_xs,comparison,A,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_xsw,native,A,2.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_xsw,comparison,A,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_regime,native,A,2.0,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_ramp15_2_pos_u11,spe_regime,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_xs,native,A,2.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_xs,comparison,A,2.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_xsw,native,A,2.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_xsw,comparison,A,2.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_regime,native,A,2.0,-1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,cusum_regime,comparison,A,2.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,t2_xs,native,A,2.0,-1,clean_detected,,,45,,15,18,8,18,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,t2_xs,comparison,A,2.0,-1,clean_detected,,,42,,18,15,6,15,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,t2_xsw,native,A,2.0,-1,miss,,,,,,,8,32,0.0,False,False,False
A_add_T48_ramp15_2_neg_u11,t2_xsw,comparison,A,2.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,t2_regime,native,A,2.0,-1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,t2_regime,comparison,A,2.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_xs,native,A,2.0,-1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_xs,comparison,A,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_xsw,native,A,2.0,-1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_xsw,comparison,A,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_regime,native,A,2.0,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_ramp15_2_neg_u11,spe_regime,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_xs,native,A,0.5,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_xs,comparison,A,0.5,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_xsw,native,A,0.5,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_xsw,comparison,A,0.5,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_regime,native,A,0.5,1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,cusum_regime,comparison,A,0.5,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,t2_xs,native,A,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,t2_xs,comparison,A,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,t2_xsw,native,A,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,t2_xsw,comparison,A,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,t2_regime,native,A,0.5,1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,t2_regime,comparison,A,0.5,1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_pos_u11,spe_xs,native,A,0.5,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,spe_xs,comparison,A,0.5,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,spe_xsw,native,A,0.5,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,spe_xsw,comparison,A,0.5,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,spe_regime,native,A,0.5,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_pos_u11,spe_regime,comparison,A,0.5,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_xs,native,A,0.5,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_xs,comparison,A,0.5,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_xsw,native,A,0.5,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_xsw,comparison,A,0.5,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_regime,native,A,0.5,-1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,cusum_regime,comparison,A,0.5,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,t2_xs,native,A,0.5,-1,miss,,,,,,,8,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,t2_xs,comparison,A,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,t2_xsw,native,A,0.5,-1,miss,,,,,,,8,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,t2_xsw,comparison,A,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,t2_regime,native,A,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,t2_regime,comparison,A,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_0p5_neg_u11,spe_xs,native,A,0.5,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,spe_xs,comparison,A,0.5,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,spe_xsw,native,A,0.5,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,spe_xsw,comparison,A,0.5,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,spe_regime,native,A,0.5,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_0p5_neg_u11,spe_regime,comparison,A,0.5,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_xs,native,A,1.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_xs,comparison,A,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_xsw,native,A,1.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_xsw,comparison,A,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_regime,native,A,1.0,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
A_add_T48_step_1_pos_u11,cusum_regime,comparison,A,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_pos_u11,t2_xs,native,A,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,t2_xs,comparison,A,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,t2_xsw,native,A,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,t2_xsw,comparison,A,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,t2_regime,native,A,1.0,1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,t2_regime,comparison,A,1.0,1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_1_pos_u11,spe_xs,native,A,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_pos_u11,spe_xs,comparison,A,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_pos_u11,spe_xsw,native,A,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_pos_u11,spe_xsw,comparison,A,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_pos_u11,spe_regime,native,A,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_pos_u11,spe_regime,comparison,A,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_xs,native,A,1.0,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_xs,comparison,A,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_xsw,native,A,1.0,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_xsw,comparison,A,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_regime,native,A,1.0,-1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
A_add_T48_step_1_neg_u11,cusum_regime,comparison,A,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_1_neg_u11,t2_xs,native,A,1.0,-1,miss,,,,,,,1,32,0.0,False,False,False
A_add_T48_step_1_neg_u11,t2_xs,comparison,A,1.0,-1,clean_detected,,,42,,18,15,0,15,0.0,False,True,True
A_add_T48_step_1_neg_u11,t2_xsw,native,A,1.0,-1,miss,,,,,,,8,32,0.0,False,False,False
A_add_T48_step_1_neg_u11,t2_xsw,comparison,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_1_neg_u11,t2_regime,native,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_1_neg_u11,t2_regime,comparison,A,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
A_add_T48_step_1_neg_u11,spe_xs,native,A,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_neg_u11,spe_xs,comparison,A,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_neg_u11,spe_xsw,native,A,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_neg_u11,spe_xsw,comparison,A,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_1_neg_u11,spe_regime,native,A,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_1_neg_u11,spe_regime,comparison,A,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_xs,native,A,2.0,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_xs,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_xsw,native,A,2.0,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_xsw,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_regime,native,A,2.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,cusum_regime,comparison,A,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_2_pos_u11,t2_xs,native,A,2.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,t2_xs,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,t2_xsw,native,A,2.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
A_add_T48_step_2_pos_u11,t2_xsw,comparison,A,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
A_add_T48_step_2_pos_u11,t2_regime,native,A,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_pos_u11,t2_regime,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_xs,native,A,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_xs,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_xsw,native,A,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_xsw,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_regime,native,A,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_pos_u11,spe_regime,comparison,A,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_xs,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_xs,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_xsw,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_xsw,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_regime,native,A,2.0,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
A_add_T48_step_2_neg_u11,cusum_regime,comparison,A,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_xs,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_xs,comparison,A,2.0,-1,clean_detected,,,42,,18,15,0,15,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_xsw,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_xsw,comparison,A,2.0,-1,clean_detected,,,42,,18,15,0,15,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_regime,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,t2_regime,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_xs,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_xs,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_xsw,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_xsw,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_regime,native,A,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
A_add_T48_step_2_neg_u11,spe_regime,comparison,A,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_xs,native,B,1.0,1,clean_detected,,,42,,18,15,14,15,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_xs,comparison,B,1.0,1,clean_detected,,,45,,15,18,15,18,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_xsw,native,B,1.0,1,clean_detected,,,42,,18,15,14,15,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_xsw,comparison,B,1.0,1,clean_detected,,,45,,15,18,15,18,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_regime,native,B,1.0,1,clean_detected,,,46,,14,19,18,19,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,cusum_regime,comparison,B,1.0,1,clean_detected,,,48,,12,21,18,21,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,t2_xs,native,B,1.0,1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,t2_xs,comparison,B,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,t2_xsw,native,B,1.0,1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,t2_xsw,comparison,B,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,t2_regime,native,B,1.0,1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,t2_regime,comparison,B,1.0,1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_pos_u11,spe_xs,native,B,1.0,1,clean_detected,,,45,,15,18,17,18,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,spe_xs,comparison,B,1.0,1,clean_detected,,,45,,15,18,15,18,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,spe_xsw,native,B,1.0,1,clean_detected,,,44,,16,17,16,17,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,spe_xsw,comparison,B,1.0,1,clean_detected,,,45,,15,18,15,18,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,spe_regime,native,B,1.0,1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
B_add_T48_ramp40_1_pos_u11,spe_regime,comparison,B,1.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_xs,native,B,1.0,-1,clean_detected,,,43,,17,16,15,16,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_xs,comparison,B,1.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_xsw,native,B,1.0,-1,clean_detected,,,43,,17,16,15,16,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_xsw,comparison,B,1.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_regime,native,B,1.0,-1,clean_detected,,,45,,15,18,17,18,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,cusum_regime,comparison,B,1.0,-1,clean_detected,,,45,,15,18,15,18,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,t2_xs,native,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,t2_xs,comparison,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,t2_xsw,native,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,t2_xsw,comparison,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,t2_regime,native,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,t2_regime,comparison,B,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
B_add_T48_ramp40_1_neg_u11,spe_xs,native,B,1.0,-1,clean_detected,,,47,,13,20,19,20,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,spe_xs,comparison,B,1.0,-1,clean_detected,,,48,,12,21,18,21,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,spe_xsw,native,B,1.0,-1,clean_detected,,,47,,13,20,16,20,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,spe_xsw,comparison,B,1.0,-1,clean_detected,,,48,,12,21,18,21,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,spe_regime,native,B,1.0,-1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
B_add_T48_ramp40_1_neg_u11,spe_regime,comparison,B,1.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_xs,native,C,0.5,1,clean_detected,,,41,,19,14,13,14,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_xs,comparison,C,0.5,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_xsw,native,C,0.5,1,clean_detected,,,41,,19,14,13,14,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_xsw,comparison,C,0.5,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_regime,native,C,0.5,1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,cusum_regime,comparison,C,0.5,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,t2_xs,native,C,0.5,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_pos_u11,t2_xs,comparison,C,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_pos_u11,t2_xsw,native,C,0.5,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_pos_u11,t2_xsw,comparison,C,0.5,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_pos_u11,t2_regime,native,C,0.5,1,clean_detected,,,48,,12,21,15,21,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,t2_regime,comparison,C,0.5,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_xs,native,C,0.5,1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_xs,comparison,C,0.5,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_xsw,native,C,0.5,1,clean_detected,,,37,,23,10,9,10,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_xsw,comparison,C,0.5,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_regime,native,C,0.5,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
C_add_temp4_ramp15_0p5_pos_u11,spe_regime,comparison,C,0.5,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_xs,native,C,0.5,-1,clean_detected,,,39,,21,12,11,12,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_xs,comparison,C,0.5,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_xsw,native,C,0.5,-1,clean_detected,,,39,,21,12,11,12,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_xsw,comparison,C,0.5,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_regime,native,C,0.5,-1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,cusum_regime,comparison,C,0.5,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,t2_xs,native,C,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
